usuario,artista
18328,madvillain
18328,jay-z
18328,flying lotus
18328,kanye west
18328,the game
18328,nas
18328,death cab for cutie
18328,snoop dogg
18329,alicia keys
18329,moby
18329,amy winehouse
18329,louis armstrong
18329,norah jones
18329,enya
18329,jennifer lopez
18329,black eyed peas
18329,santana
18329,diana krall
18329,joss stone
18329,oasis
18330,kings of leon
18330,the strokes
18330,the jam
18330,the shins
18330,bloc party
18330,razorlight
18330,supergrass
18330,adam green
18330,nouvelle vague
18330,jack johnson
18330,maxïmo park
18330,the raconteurs
18330,interpol
18330,josé gonzález
18330,stereophonics
18330,the national
18330,foo fighters
18330,oasis
18330,kasabian
18330,the stone roses
18330,mando diao
18330,tegan and sara
18330,coldplay
18330,beatsteaks
18330,placebo
18330,the velvet underground
18330,the beatles
18330,doves
18330,the new pornographers
18330,nelly furtado
18330,the kooks
18330,radiohead
18330,band of horses
18330,the ting tings
18330,van morrison
18331,2pac
18331,the offspring
18331,rammstein
18331,cascada
18331,sonata arctica
18331,eminem
18331,infected mushroom
18331,groove coverage
18331,akon
18332,pidżama porno
18332,the doors
18332,iron maiden
18332,leonard cohen
18332,pink floyd
18332,kult
18332,flogging molly
18332,korpiklaani
18332,metallica
18332,alice cooper
18332,bob dylan
18332,simon & garfunkel
18332,rhapsody of fire
18332,the cure
18332,motörhead
18332,rammstein
18332,nirvana
18332,deep purple
18332,nick cave and the bad seeds
18332,iced earth
18332,hammerfall
18333,emilie simon
18333,avril lavigne
18333,cocorosie
18333,bonobo
18333,morcheeba
18333,sia
18333,the cinematic orchestra
18333,massive attack
18333,de-phazz
18333,télépopmusik
18333,foo fighters
18333,nickelback
18333,regina spektor
18333,the white stripes
18333,godsmack
18333,portishead
18333,robbie williams
18333,frou frou
18333,beck
18333,30 seconds to mars
18333,franz ferdinand
18333,the raconteurs
18333,amy winehouse
18333,cat power
18333,hooverphonic
18334,cannibal corpse
18334,death
18334,opeth
18334,down
18334,strapping young lad
18334,the dillinger escape plan
18334,cradle of filth
18334,burzum
18334,bathory
18334,morbid angel
18334,hypocrisy
18334,bloodbath
18334,darkthrone
18334,meshuggah
18334,megadeth
18334,metallica
18334,behemoth
18334,heaven shall burn
18334,slayer
18334,all shall perish
18334,carcass
18334,arch enemy
18334,dimmu borgir
18334,tiamat
18334,katatonia
18334,at the gates
18334,anathema
18334,black sabbath
18334,sepultura
18336,hooverphonic
18336,röyksopp
18336,sia
18336,katie melua
18336,amy winehouse
18336,nightmares on wax
18336,fatboy slim
18336,tosca
18336,dj shadow
18336,nouvelle vague
18336,the doors
18336,bonobo
18336,norah jones
18336,the herbaliser
18336,st. germain
18336,jamiroquai
18336,tom waits
18336,thievery corporation
18336,télépopmusik
18336,de-phazz
18336,the black keys
18336,koop
18336,eric clapton
18336,dire straits
18336,janis joplin
18336,mr. scruff
18337,the doors
18337,bob marley & the wailers
18337,pennywise
18337,manowar
18337,pink floyd
18337,the beatles
18337,ska-p
18337,pink
18337,evanescence
18337,billy talent
18337,nightwish
18337,foo fighters
18337,the police
18337,rise against
18337,the rolling stones
18337,hammerfall
18337,queen
18337,infected mushroom
18337,usher
18337,sex pistols
18337,flogging molly
18337,bullet for my valentine
18337,norah jones
18337,audioslave
18337,nirvana
18337,lacuna coil
18337,shpongle
18337,eels
18337,morphine
18337,the cure
18337,arch enemy
18337,ignite
18337,finch
18337,bad religion
18337,pearl jam
18337,the smashing pumpkins
18337,arctic monkeys
18338,coldplay
18338,sufjan stevens
18338,radiohead
18338,u2
18338,kent
18338,massive attack
18338,sigur rós
18338,lily allen
18338,damien rice
18338,mgmt
18338,bat for lashes
18338,feist
18338,keane
18338,tegan and sara
18338,franz ferdinand
18338,built to spill
18338,kate nash
18338,metallica
18338,the cranberries
18338,blink-182
18338,sting
18338,sum 41
18338,the future sound of london
18339,the chemical brothers
18339,shpongle
18339,boards of canada
18339,the prodigy
18339,panic at the disco
18339,apparat
18339,staind
18339,beastie boys
18339,the future sound of london
18339,p.o.d.
18339,ferry corsten
18339,bob marley
18339,aphex twin
18339,lamb
18340,the vines
18340,the strokes
18340,my chemical romance
18340,the smashing pumpkins
18340,pulp
18340,kaiser chiefs
18340,the jam
18340,him
18340,michael jackson
18340,r.e.m.
18340,fall out boy
18340,u2
18340,the cribs
18340,marilyn manson
18340,the stone roses
18340,placebo
18340,david bowie
18340,the raconteurs
18340,coheed and cambria
18340,grizzly bear
18340,nickelback
18341,they might be giants
18341,ben folds
18341,evanescence
18341,blink-182
18341,muse
18341,britney spears
18341,radiohead
18341,jimmy eat world
18341,the academy is...
18341,the dresden dolls
18341,silverchair
18341,incubus
18341,nightwish
18341,placebo
18341,the all-american rejects
18341,something corporate
18341,ben folds five
18341,keane
18341,matchbox twenty
18341,linkin park
18341,jamiroquai
18341,james blunt
18341,fall out boy
18341,death cab for cutie
18341,my chemical romance
18341,motion city soundtrack
18341,nine inch nails
18341,the white stripes
18341,regina spektor
18341,damien rice
18341,lacuna coil
18341,the corrs
18341,bloc party
18341,me first and the gimme gimmes
18341,sufjan stevens
18342,radiohead
18342,oasis
18342,blur
18342,the stone roses
18342,portishead
18342,mando diao
18342,bloc party
18342,coldplay
18342,travis
18342,franz ferdinand
18342,kaiser chiefs
18342,the pogues
18342,pulp
18342,arctic monkeys
18348,metallica
18348,blind guardian
18348,nightwish
18348,hammerfall
18348,iron maiden
18348,megadeth
18348,stratovarius
18348,helloween
18348,manowar
18348,iced earth
18348,sonata arctica
18348,haggard
18348,lordi
18348,judas priest
18348,kamelot
18348,gamma ray
18348,rammstein
18348,rise against
18348,system of a down
18351,anathema
18351,epica
18351,jack johnson
18351,ayreon
18351,porcupine tree
18351,opeth
18351,riverside
18351,blackfield
18351,the beach boys
18351,nightwish
18351,ensiferum
18351,nada surf
18351,finntroll
18351,avantasia
18351,symphony x
18351,green day
18351,tool
18351,haggard
18351,loreena mckennitt
18351,pain of salvation
18351,the vines
18351,sigur rós
18351,katatonia
18351,foo fighters
18351,dream theater
18351,after forever
18354,iced earth
18354,kamelot
18354,iron maiden
18354,bon jovi
18354,mike oldfield
18354,ayreon
18354,metallica
18354,def leppard
18354,foo fighters
18354,pink floyd
18354,queens of the stone age
18354,breaking benjamin
18354,muse
18354,in flames
18354,coheed and cambria
18354,nightwish
18354,snow patrol
18354,ensiferum
18354,manowar
18354,lacuna coil
18354,arcade fire
18354,korpiklaani
18354,dream theater
18354,audioslave
18354,epica
18354,lostprophets
18354,strapping young lad
18354,creed
18354,helloween
18354,tiamat
18354,the cranberries
18354,trivium
18354,thin lizzy
18354,kings of leon
18354,kasabian
18355,the killers
18355,michael bublé
18355,cat stevens
18355,colbie caillat
18355,r.e.m.
18355,timbaland
18355,paul simon
18355,mando diao
18355,madonna
18355,elton john
18355,bee gees
18355,enrique iglesias
18355,george michael
18355,jack johnson
18355,panic at the disco
18355,bob marley
18355,kaiser chiefs
18355,oasis
18355,the fratellis
18356,the chemical brothers
18356,justice
18356,daft punk
18356,fatboy slim
18356,michael jackson
18356,klaxons
18356,marilyn manson
18356,dizzee rascal
18356,bloc party
18356,pendulum
18356,boys noize
18356,burial
18356,unkle
18356,mindless self indulgence
18356,the crystal method
18356,madness
18356,dj shadow
18357,gamma ray
18357,helloween
18357,blind guardian
18357,rhapsody of fire
18357,hammerfall
18357,iced earth
18357,sabaton
18357,edguy
18357,ensiferum
18357,sonata arctica
18357,avantasia
18357,dragonforce
18357,iron maiden
18357,stratovarius
18357,judas priest
18357,dio
18357,kamelot
18357,angra
18357,therion
18358,disturbed
18358,rise against
18358,story of the year
18358,mindless self indulgence
18358,scooter
18358,edguy
18358,faithless
18358,dragonforce
18360,dimmu borgir
18360,symphony x
18360,opeth
18360,scar symmetry
18360,nightwish
18360,queens of the stone age
18360,dark tranquillity
18360,rammstein
18360,coheed and cambria
18360,system of a down
18360,dream theater
18360,muse
18360,foo fighters
18360,kamelot
18360,iron maiden
18360,judas priest
18360,porcupine tree
18360,...and you will know us by the trail of dead
18360,marilyn manson
18360,evanescence
18360,pantera
18360,faith no more
18360,the cardigans
18360,in flames
18360,the smashing pumpkins
18360,lamb
18360,moonspell
18361,sia
18361,kings of convenience
18361,a perfect circle
18361,portishead
18361,cat power
18361,jack johnson
18361,elbow
18361,ben harper
18361,eddie vedder
18361,beirut
18361,radiohead
18361,depeche mode
18361,bonobo
18361,frou frou
18361,pearl jam
18361,björk
18361,Édith piaf
18361,placebo
18361,the cranberries
18361,loreena mckennitt
18361,aerosmith
18361,pj harvey
18361,the notwist
18361,massive attack
18362,of montreal
18362,the smiths
18362,neutral milk hotel
18362,ratatat
18362,the kinks
18362,beck
18362,arcade fire
18362,clap your hands say yeah
18362,weezer
18362,the blood brothers
18362,a tribe called quest
18363,lacrimosa
18363,amorphis
18363,nightwish
18364,the arcade fire
18364,travis
18364,coldplay
18364,the bravery
18364,muse
18364,rufus wainwright
18364,sufjan stevens
18364,tv on the radio
18364,bon iver
18364,patrick wolf
18364,fleet foxes
18364,feist
18365,lil wayne
18365,jay-z
18365,kanye west
18365,the who
18365,jack johnson
18365,ok go
18365,motion city soundtrack
18365,cobra starship
18365,beastie boys
18365,nirvana
18365,bloodhound gang
18365,death cab for cutie
18365,johnny cash
18365,franz ferdinand
18365,miley cyrus
18365,cute is what we aim for
18365,arctic monkeys
18365,the hush sound
18365,chiodos
18365,brand new
18365,ramones
18365,snoop dogg
18365,red hot chili peppers
18365,blink-182
18365,the all-american rejects
18365,sublime
18365,ludacris
18365,dashboard confessional
18365,relient k
18366,johnny cash
18366,tom waits
18366,ac/dc
18366,red hot chili peppers
18366,johann sebastian bach
18366,bruce springsteen
18366,nirvana
18366,metallica
18366,wolfgang amadeus mozart
18366,ozzy osbourne
18366,bob dylan
18366,marilyn manson
18366,megadeth
18366,pink floyd
18366,the offspring
18366,jimi hendrix
18366,iron maiden
18366,philip glass
18366,genesis
18366,koЯn
18366,black label society
18366,u2
18366,disturbed
18366,the rolling stones
18366,eagles
18366,kiss
18366,black sabbath
18366,aerosmith
18366,bon jovi
18366,moby
18366,2pac
18366,elton john
18366,nine inch nails
18366,queen
18366,the chemical brothers
18366,tool
18367,devendra banhart
18367,jamiroquai
18367,kings of convenience
18367,joanna newsom
18367,hot chip
18367,babyshambles
18367,architecture in helsinki
18367,portishead
18367,sonic youth
18367,norah jones
18367,björk
18367,the doors
18367,gorillaz
18367,nina simone
18367,foals
18367,pinback
18367,ladytron
18367,the sounds
18367,[unknown]
18367,einstürzende neubauten
18367,the prodigy
18367,battles
18367,the mars volta
18367,animal collective
18367,hooverphonic
18367,nirvana
18367,the strokes
18367,iamx
18367,feist
18367,morcheeba
18368,nirvana
18368,the mountain goats
18368,miles davis
18368,skinny puppy
18368,bob dylan
18368,antony and the johnsons
18368,pet shop boys
18368,the beach boys
18368,john coltrane
18368,burial
18368,the knife
18368,modest mouse
18368,bonnie prince billy
18368,the decemberists
18368,ray lamontagne
18368,hercules and love affair
18368,pink martini
18368,crystal castles
18368,neutral milk hotel
18368,my bloody valentine
18368,beirut
18368,otis redding
18368,sonic youth
18368,feist
18368,john frusciante
18369,anathema
18369,katatonia
18369,tiamat
18369,my dying bride
18369,metallica
18369,santana
18369,amorphis
18369,katy perry
18369,eric clapton
18369,sepultura
18371,gogol bordello
18371,t. rex
18371,the jesus and mary chain
18371,the kills
18371,the velvet underground
18371,david bowie
18371,kimya dawson
18371,talking heads
18371,joy division
18371,sonic youth
18372,mf doom
18372,vangelis
18372,nick drake
18372,neil young
18372,miles davis
18372,the beatles
18372,madvillain
18372,kate bush
18372,john lennon
18372,madlib
18372,ghostface
18372,j dilla
18372,radiohead
18372,sade
18372,david bowie
18372,the flaming lips
18372,the smashing pumpkins
18372,pink floyd
18372,jefferson airplane
18372,common
18372,dj shadow
18372,chet baker
18372,tortoise
18372,shpongle
18372,john coltrane
18372,the byrds
18372,gang starr
18372,brian eno
18372,the cinematic orchestra
18372,pearl jam
18373,buckethead
18373,ac/dc
18373,the black keys
18373,tom waits
18373,elvis presley
18373,enigma
18373,louis armstrong
18373,slayer
18373,haggard
18373,asian dub foundation
18373,motörhead
18374,andrew bird
18374,rufus wainwright
18374,antony and the johnsons
18374,calexico
18374,sigur rós
18374,beirut
18374,sufjan stevens
18374,arcade fire
18375,pink floyd
18375,coldplay
18375,the beatles
18375,bob dylan
18375,david bowie
18375,led zeppelin
18375,mando diao
18375,the cardigans
18375,the jimi hendrix experience
18375,muse
18375,shpongle
18375,flight of the conchords
18375,daft punk
18375,queen
18375,josé gonzález
18375,the mars volta
18375,eric clapton
18375,jimi hendrix
18375,cat stevens
18375,simon & garfunkel
18375,johnny cash
18375,sia
18375,the who
18376,mirah
18376,john mayer
18376,mika
18376,colbie caillat
18376,feist
18376,norah jones
18376,christina aguilera
18376,miley cyrus
18376,beyoncé
18376,kelly clarkson
18376,no doubt
18376,billy joel
18376,black eyed peas
18376,pink
18376,aerosmith
18376,katy perry
18376,amy winehouse
18376,the pussycat dolls
18376,m.i.a.
18377,robyn
18377,spice girls
18377,m.i.a.
18377,kylie minogue
18377,janet jackson
18377,britney spears
18377,the pipettes
18377,sugababes
18377,girls aloud
18377,missy elliott
18377,mika
18377,lily allen
18377,pet shop boys
18377,alanis morissette
18377,kate nash
18377,leona lewis
18377,mary j. blige
18377,amy winehouse
18378,the kooks
18378,panic at the disco
18378,the academy is...
18378,the hush sound
18378,cobra starship
18378,red hot chili peppers
18378,the wombats
18378,the beatles
18378,gym class heroes
18378,babyshambles
18378,dirty pretty things
18378,jonas brothers
18378,cute is what we aim for
18378,motion city soundtrack
18378,bright eyes
18378,new found glory
18378,paramore
18378,louis armstrong
18378,the all-american rejects
18378,all time low
18378,pixies
18378,metro station
18378,the streets
18379,the strokes
18379,gorillaz
18379,air
18379,arctic monkeys
18379,the killers
18379,kasabian
18379,bonobo
18379,queens of the stone age
18379,jens lekman
18379,the kooks
18379,kate nash
18379,portishead
18379,mando diao
18379,moloko
18379,the cribs
18379,flying lotus
18379,björk
18379,the white stripes
18379,dirty pretty things
18379,the new pornographers
18379,amy winehouse
18379,kaiser chiefs
18379,lily allen
18379,cold war kids
18379,ok go
18379,maxïmo park
18379,lykke li
18379,calexico
18379,limp bizkit
18379,peter fox
18379,gnarls barkley
18379,feist
18379,ratatat
18379,mgmt
18379,the last shadow puppets
18379,the raconteurs
18383,snoop dogg
18383,infected mushroom
18383,pendulum
18383,cypress hill
18383,ludacris
18383,scooter
18383,t.i.
18383,ice cube
18383,iron maiden
18383,daft punk
